1,1199.86,711.589,2527.3,20
2,172.254,38.2263,1918.11,21
3,1200,708.324,2022.32,21
4,1142.2,668.491,1813.89,21
5,1447.07,791.76,2312.05,21
6,144.117,52.6476,1604.83,21
7,981.739,597.455,1458.92,22
8,647.144,419.944,1151.04,21
9,6745.44,4697.52,10267.4,22
10,1215.45,799.799,3119.93,21
11,136.615,87.7044,363.196,22
12,586.874,380.091,1267.1,22
13,2840.99,1579.54,5170.58,21
14,374.259,268.774,638.063,21
15,297.262,224.262,414.902,21
16,1073.69,562.705,4378.57,20
17,721.491,460.115,1941.99,21
18,2609.68,1655.94,3878.66,22
19,372.425,222.329,1071.72,20
20,531.484,226.498,3764.95,21
21,3171.55,1492.2,5419.64,21
22,536.061,357.954,1055.05,21
